Customer name,SKU Id,SKU,SP,QUANTITY
Bella Jenkins,CAT106,Papaya,42,7
Bella Jenkins,CAT81,Lemon,28,15
Bella Jenkins,CAT102,Fig,70,0.5
Bella Jenkins,CAT4832,Broccoli,45,3
Bella Jenkins,CAT67,Coconut,60,1
Bella Jenkins,CAT57,Mango,67,0.3
Bella Jenkins,CAT108,Apple,40,3
Bella Jenkins,CAT740032,Yuzu,58,3
Bella Jenkins,CAT91,Bell Pepper,65,2
Bella Jenkins,CAT80,Bok Choy,50,2
Cooper Nelson,CAT9,Plum,108,0.5
Cooper Nelson,CAT15,Banana,100,0.25
Cooper Nelson,CAT21,Blackberry,63,5
Cooper Nelson,CAT27,Tomato,78,0.5
Cooper Nelson,CAT32,Lychee,46,1
Cooper Nelson,CAT35,Carrot,100,0.5
Cooper Nelson,CAT36,Date,162,0.5
Cooper Nelson,CAT38,Spinach,43,1
Cooper Nelson,CAT47,Starfruit,66,2
Cooper Nelson,CAT51,Cucumber,32,0.5
Cooper Nelson,CAT55,Pineapple,20,1
Cooper Nelson,CAT53,Radish,38,1
Cooper Nelson,CAT64,Blueberry,113,0.5
Cooper Nelson,CAT71,Raspberry,105,1
Cooper Nelson,CAT98,Pine Nuts,200,1.3
Cooper Nelson,CAT79,Artichoke,39,2
Cooper Nelson,CAT81,Lemon,23,5
Cooper Nelson,CAT102,Fig,49,0.5
Cooper Nelson,CAT93,Avocado,28,5
Cooper Nelson,CAT87,Beetroot,40,2
Cooper Nelson,CAT95,Rambutan,85,1
Cooper Nelson,CAT68923,Romanesco,120,1
Grayson Ramirez,CAT106,Papaya,40,12
Grayson Ramirez,CAT55,Pineapple,25,4
Grayson Ramirez,CAT38,Spinach,49,2
Grayson Ramirez,CAT32,Lychee,51,3
Grayson Ramirez,CAT34,Jackfruit,172,1
Grayson Ramirez,CAT36,Date,172,2
Grayson Ramirez,CAT27,Tomato,80,2
Grayson Ramirez,CAT111,Cantaloupe,70,2
Grayson Ramirez,CAT113,Pomelo,78,2
Grayson Ramirez,CAT73,Mango,75,2
Grayson Ramirez,CAT74,Watermelon,62,2
Grayson Ramirez,CAT79,Artichoke,39,4
Grayson Ramirez,CAT15,Banana,79,1
Grayson Ramirez,CAT89,Pear,81,0.5
Grayson Ramirez,CAT84,Kiwano,255,2
Grayson Ramirez,CAT91,Bell Pepper,69,4
Grayson Ramirez,CAT4832,Broccoli,33,2
Grayson Ramirez,CAT81,Lemon,28.5,10
Grayson Ramirez,CAT93,Avocado,30.5,5
Grayson Ramirez,CAT51,Cucumber,39,0.5
Grayson Ramirez,CAT62,Brussels Sprouts,545,1
Grayson Ramirez,CAT64,Blueberry,115,0.5
Grayson Ramirez,CAT71,Raspberry,102,2
Grayson Ramirez,CAT44,Tamarillo,82,0.5
Grayson Ramirez,CAT31,Grapefruit,70,2
Grayson Ramirez,CAT45,Apricot,56,0.5
Grayson Ramirez,CAT19,Cherry,39,1
Grayson Ramirez,CAT49,Lettuce,39,1
Grayson Ramirez,CAT67,Coconut,49,1
Lydia Foster,CAT32,Lychee,51,8
Lydia Foster,CAT81,Lemon,28.5,5
Lydia Foster,CAT106,Papaya,40,8
Samuel Cook,CAT32,Lychee,51,10
Samuel Cook,CAT81,Lemon,28.5,10
Samuel Cook,CAT106,Papaya,40,5
Alexa Scott,CAT29,Cauliflower,22,1
Alexa Scott,CAT33,Fennel,30,1
Alexa Scott,CAT38,Spinach,49,1
Alexa Scott,CAT41,Pomegranate,21,1
Alexa Scott,CAT46,Guava,68,1
Alexa Scott,CAT51,Cucumber,39,1
Alexa Scott,CAT55,Pineapple,25,3
Alexa Scott,CAT63,Elderberry,370,1
Alexa Scott,CAT62,Brussels Sprouts,545,0.5
Alexa Scott,CAT5523,Strawberry,75,4
Alexa Scott,CAT19302,Quince,240,1
Alexa Scott,CAT15,Banana,79,0.25
Alexa Scott,CAT27,Tomato,80,0.5
Alexa Scott,CAT35,Carrot,112,0.5
Alexa Scott,CAT37,Orange,112,0.5
Alexa Scott,CAT44,Tamarillo,82,0.25
Alexa Scott,CAT112,Rutabaga,49,0.5
Alexa Scott,CAT111,Cantaloupe,70,0.5
Alexa Scott,CAT102,Fig,50,0.5
Alexa Scott,CAT74,Watermelon,62,0.5
Alexa Scott,CAT76,White Currant,80,0.25
Alexa Scott,CAT105,Turnip,310,0.1
Alexa Scott,CAT79,Artichoke,39,5
Alexa Scott,CAT91,Bell Pepper,69,1
Alexa Scott,CAT4832,Broccoli,33,0.6
Alexa Scott,CAT94,Peas,25,5
Alexa Scott,CAT20,Nectarine,42,3
Alexa Scott,CAT78,Green Bean,37,0.25
Alexa Scott,CAT4,Rutabaga,200,0.5
Alexa Scott,CAT84,Kiwano,255,0.5
Christopher Coleman,CAT63,Elderberry,360,1
Christopher Coleman,CAT64,Blueberry,108,1
Christopher Coleman,CAT45,Apricot,54,1.5
Christopher Coleman,CAT94,Peas,25,5
Christopher Coleman,CAT67,Coconut,47,0.5
Christopher Coleman,CAT26,Rhubarb,27.5,1
Christopher Coleman,CAT0345223,Horned Melon,30,1.1
Christopher Coleman,CAT39,Grapes,27.5,2
Christopher Coleman,CAT17,Potato,42,1
Christopher Coleman,CAT19,Cherry,37,4
Christopher Coleman,CAT79,Artichoke,39,2
Christopher Coleman,CAT60,Mulberry,133,1
Christopher Coleman,CAT95,Rambutan,83,2
Christopher Coleman,CAT57,Mango,55,0.5
Christopher Coleman,CAT51,Cucumber,37,0.5
Christopher Coleman,CAT78,Green Bean,34,0.25
Christopher Coleman,CAT41,Pomegranate,19.9,2
Christopher Coleman,CAT96,Longan,83,1
Peyton Stewart,CAT106,Papaya,39.9,1
Peyton Stewart,CAT81,Lemon,28.5,5
Peyton Stewart,CAT4832,Broccoli,31,1
Peyton Stewart,CAT51,Cucumber,37,0.5
Peyton Stewart,CAT102,Fig,48,1.5
Peyton Stewart,CAT36,Date,165.5,0.5
Peyton Stewart,CAT73,Mango,75,0.25
Peyton Stewart,CAT79,Artichoke,39,4
Peyton Stewart,CAT21,Blackberry,69,1
Peyton Stewart,CAT89,Pear,81,0.25
Peyton Stewart,CAT32,Lychee,48,1
Peyton Stewart,CAT41,Pomegranate,19.9,1
Peyton Stewart,CAT55,Pineapple,24,2
Peyton Stewart,CAT38,Spinach,46,1
Peyton Stewart,CAT23,Miracle Fruit,27.7,1
Peyton Stewart,CAT29,Cauliflower,21.5,6.1
Peyton Stewart,CAT64,Blueberry,108,0.5
Peyton Stewart,CAT62,Brussels Sprouts,537,2
Peyton Stewart,CAT45,Apricot,54,0.5
Peyton Stewart,CAT9,Plum,95,0.5
Isaac Carter,CAT107,Persimmon,23,15
Isaac Carter,CAT33,Fennel,25,1
Isaac Carter,CAT46,Guava,76,1
Isaac Carter,CAT51,Cucumber,32,1
Isaac Carter,CAT30,Onion,17,2
Isaac Carter,CAT79,Artichoke,39,5
Isaac Carter,CAT64,Blueberry,113,1
Isaac Carter,CAT17,Potato,36,1
Isaac Carter,CAT63,Elderberry,345,1
Isaac Carter,CAT94,Peas,23,5
Isaac Carter,CAT5523,Strawberry,90,1
Charlie Washington,CAT71,Raspberry,102,5
Charlie Washington,CAT70,Eggplant,102,3
Charlie Washington,CAT78,Green Bean,37,1
Ellie Rivera,CAT51,Cucumber,25,60
Ellie Rivera,CAT33,Fennel,22,30
Ellie Rivera,CAT37,Orange,154,20
Lincoln Campbell,CAT4832,Broccoli,32.18,3
Lincoln Campbell,CAT51,Cucumber,38.02,0.5
Lincoln Campbell,CAT106,Papaya,40,4
Lincoln Campbell,CAT34,Jackfruit,168.56,0.5
Lincoln Campbell,CAT36,Date,168.56,0.5
Lincoln Campbell,CAT111,Cantaloupe,68.6,1.1
Lincoln Campbell,CAT113,Pomelo,76.44,1
Lincoln Campbell,CAT32,Lychee,49.73,1
Lincoln Campbell,CAT78,Green Bean,36.08,0.25
Lincoln Campbell,CAT73,Mango,75,0.5
Lincoln Campbell,CAT41,Pomegranate,20.48,1
Lincoln Campbell,CAT55,Pineapple,24.38,1.2
Lincoln Campbell,CAT79,Artichoke,39,6
Lincoln Campbell,CAT38,Spinach,47.78,1
Lincoln Campbell,CAT71,Raspberry,100.98,1
Lincoln Campbell,CAT74,Watermelon,62,1.3
Lincoln Campbell,CAT29,Cauliflower,22,3
Lincoln Campbell,CAT44,Tamarillo,82,0.25
Lincoln Campbell,CAT89,Pear,81,0.25
Lincoln Campbell,CAT105,Turnip,310,0.1
Lincoln Campbell,CAT62,Brussels Sprouts,539,1
Lincoln Campbell,CAT15,Banana,79,0.5
Savannah Cooper,CAT51,Cucumber,32,2
Savannah Cooper,CAT102,Fig,49,0.5
Savannah Cooper,CAT64,Blueberry,113,2
Savannah Cooper,CAT17,Potato,36,1
Savannah Cooper,CAT20,Nectarine,41,3
Savannah Cooper,CAT63,Elderberry,345,1
Savannah Cooper,CAT12,Jicama,40,1
Savannah Cooper,CAT97,Celery,21,2
Savannah Cooper,CAT57,Mango,51,1
Savannah Cooper,CAT50,Cranberry,29,5
Savannah Cooper,CAT62,Brussels Sprouts,525,1
Savannah Cooper,CAT67,Coconut,44,4
Savannah Cooper,CAT4832,Broccoli,31,2
Savannah Cooper,CAT46,Guava,76,1
Savannah Cooper,CAT60,Mulberry,145,1
Savannah Cooper,CAT19,Cherry,32,4
Savannah Cooper,CAT77,Ugli Fruit,58,0.5
Savannah Cooper,CAT78,Green Bean,29,0.5
Savannah Cooper,CAT81,Lemon,23,5
Savannah Cooper,CAT11,Kale,48,1
Savannah Cooper,CAT41,Pomegranate,19,5
Savannah Cooper,CAT55,Pineapple,20,2
Savannah Cooper,CAT38,Spinach,43,5
Savannah Cooper,CAT71,Raspberry,105,2
Savannah Cooper,CAT3429,Mulberry,80,2
Savannah Cooper,CAT80,Bok Choy,53,3
Savannah Cooper,CAT108,Apple,103,4
Savannah Cooper,CAT92,Dragonfruit,163,0.5
Cooper Nelson,CAT67,Coconut,44,5
Cooper Nelson,CAT64,Blueberry,113,0.5
Cooper Nelson,CAT51,Cucumber,32,0.6
Cooper Nelson,CAT5523,Strawberry,90,1
Cooper Nelson,CAT71,Raspberry,105,3
Cooper Nelson,CAT78,Green Bean,29,0.35
Cooper Nelson,CAT53,Radish,38,0.5
Cooper Nelson,CAT84,Kiwano,252,1
Cooper Nelson,CAT37,Orange,100,0.5
Leo Murphy,CAT740032,Yuzu,68,4
Addison Turner,CAT106,Papaya,40,30
Addison Turner,CAT81,Lemon,28.5,15
Addison Turner,CAT93,Avocado,30.5,5
Addison Turner,CAT17,Potato,45,1
Addison Turner,CAT27,Tomato,80,1
Addison Turner,CAT29,Cauliflower,22,1.3
Addison Turner,CAT38,Spinach,49,1
Addison Turner,CAT41,Pomegranate,21,6
Addison Turner,CAT33,Fennel,30,1
Addison Turner,CAT35,Carrot,112,0.5
Addison Turner,CAT37,Orange,112,0.5
Addison Turner,CAT51,Cucumber,39,0.5
Addison Turner,CAT112,Rutabaga,49,0.5
Addison Turner,CAT111,Cantaloupe,70,0.5
Addison Turner,CAT89,Pear,81,0.25
Addison Turner,CAT64,Blueberry,115,0.5
Addison Turner,CAT63,Elderberry,370,2
Addison Turner,CAT46,Guava,68,1.5
Caleb Bennett,CAT36,Date,172,0.5
Caleb Bennett,CAT32,Lychee,51,1
Caleb Bennett,CAT34,Jackfruit,172,0.5
Caleb Bennett,CAT113,Pomelo,78,0.5
Caleb Bennett,CAT111,Cantaloupe,70,0.5
Caleb Bennett,CAT15,Banana,79,0.5
Caleb Bennett,CAT89,Pear,81,0.5
Caleb Bennett,CAT81,Lemon,28.5,5
Caleb Bennett,CAT27,Tomato,80,0.8
Owen Wood,CAT93,Avocado,30.5,10
Owen Wood,CAT22,Tangerine,19.5,2.1
Owen Wood,CAT51,Cucumber,39,0.5
Owen Wood,CAT41,Pomegranate,21,6
Owen Wood,CAT20,Nectarine,42,2
Owen Wood,CAT46,Guava,68,1
Owen Wood,CAT48,Zucchini,28,2.1
Owen Wood,CAT100,Peach,25,2.1
Owen Wood,CAT111,Cantaloupe,70,1
Eva Sanders,CAT51,Cucumber,50,1
Eva Sanders,CAT78,Green Bean,40,1
Eva Sanders,CAT36,Date,240,0.5
Eva Sanders,CAT72,Persimmon,76,1.1
Eva Sanders,CAT113,Pomelo,117,1
Eva Sanders,CAT111,Cantaloupe,110,1
Eva Sanders,CAT104,Soursop,47,2
Eva Sanders,CAT92,Dragonfruit,235,0.6
Eva Sanders,CAT79,Artichoke,43,10
Eva Sanders,CAT104020,Lime,264,1
Eva Sanders,CAT23940,Gooseberry,130,4
Eva Sanders,CAT104020,Lime,260,2
Daniel Lee,CAT17,Potato,36,1
Daniel Lee,CAT19,Cherry,32,1
Daniel Lee,CAT29,Cauliflower,23,2.3
Daniel Lee,CAT38,Spinach,43,4
Daniel Lee,CAT41,Pomegranate,19,3
Daniel Lee,CAT30,Onion,17,3
Daniel Lee,CAT46,Guava,76,2
Daniel Lee,CAT51,Cucumber,32,3.2
Daniel Lee,CAT63,Elderberry,345,1
Daniel Lee,CAT64,Blueberry,113,1
Daniel Lee,CAT32,Lychee,46,1
Daniel Lee,CAT33,Fennel,25,3
Daniel Lee,CAT31,Grapefruit,68,2
Daniel Lee,CAT71,Raspberry,105,2
Daniel Lee,CAT78,Green Bean,29,1
Daniel Lee,CAT82,Kiwi,21,30
Daniel Lee,CAT94,Peas,23,5
Daniel Lee,CAT4832,Broccoli,31,1.2
Daniel Lee,CAT95,Rambutan,85,1
Daniel Lee,CAT102,Fig,49,1
Daniel Lee,CAT106,Papaya,38,25
Daniel Lee,CAT15,Banana,100,0.5
Daniel Lee,CAT27,Tomato,78,2
Daniel Lee,CAT47,Starfruit,66,1.5
Daniel Lee,CAT74,Watermelon,72,2.5
Daniel Lee,CAT89,Pear,85,0.25
Daniel Lee,CAT111,Cantaloupe,73,0.5
Daniel Lee,CAT10,Swiss Chard,41,1
Ariana Cooper,CAT51,Cucumber,50,0.5
Ariana Cooper,CAT57,Mango,80,0.2
Ariana Cooper,CAT111,Cantaloupe,110,1
Ariana Cooper,CAT17,Potato,80,1
Ariana Cooper,CAT41,Pomegranate,40,5
Ariana Cooper,CAT71,Raspberry,90,1
Ariana Cooper,CAT97,Celery,40,1
Ariana Cooper,CAT91,Bell Pepper,76,2
Ariana Cooper,CAT79,Artichoke,43,5
Ariana Cooper,CAT12,Jicama,50,3
Ariana Cooper,CAT104020,Lime,264,1
Ariana Cooper,CAT68923,Romanesco,120,0.5
Ariana Cooper,CAT024325,Wax Gourd,335,2
Jonathan Morgan,CAT82,Kiwi,22.9,5
Jonathan Morgan,CAT93,Avocado,30.5,5
Jonathan Morgan,CAT106,Papaya,40,8
Jonathan Morgan,CAT39,Grapes,28,1
Jonathan Morgan,CAT27,Tomato,80,0.5
Jonathan Morgan,CAT73,Mango,75,0.5
Jonathan Morgan,CAT75,Prickly Pear,78,0.5
Jonathan Morgan,CAT74,Watermelon,62,0.7
Jonathan Morgan,CAT76,White Currant,80,0.5
Jonathan Morgan,CAT35,Carrot,112,0.5
Jonathan Morgan,CAT37,Orange,112,0.5
Jonathan Morgan,CAT112,Rutabaga,49,1
Jonathan Morgan,CAT9,Plum,104,0.5
Jonathan Morgan,CAT15,Banana,79,4
Jonathan Morgan,CAT89,Pear,81,0.5
Jonathan Morgan,CAT62,Brussels Sprouts,545,1
Jonathan Morgan,CAT22,Tangerine,19.5,4
Jonathan Morgan,CAT97,Celery,32,4
Jonathan Morgan,CAT78,Green Bean,37,0.3
Jonathan Morgan,CAT4832,Broccoli,33,7
Amelia Rivera,CAT35,Carrot,112,0.5
Amelia Rivera,CAT33,Fennel,30,1
Amelia Rivera,CAT4832,Broccoli,33,1
Amelia Rivera,CAT106,Papaya,40,7
Amelia Rivera,CAT37,Orange,112,0.5
Amelia Rivera,CAT112,Rutabaga,49,1
Amelia Rivera,CAT93,Avocado,30.5,5
Amelia Rivera,CAT111,Cantaloupe,70,0.5
Amelia Rivera,CAT30,Onion,16,4
Amelia Rivera,CAT27,Tomato,80,1
Amelia Rivera,CAT74,Watermelon,62,1
Amelia Rivera,CAT76,White Currant,80,1
Amelia Rivera,CAT99370,Plantain,95,0.5
Amelia Rivera,CAT73,Mango,75,0.5
Amelia Rivera,CAT75,Prickly Pear,78,0.5
Amelia Rivera,CAT53,Radish,39,0.5
Amelia Rivera,CAT79,Artichoke,39,3
Amelia Rivera,CAT38,Spinach,49,2
Amelia Rivera,CAT44,Tamarillo,82,0.25
Amelia Rivera,CAT62,Brussels Sprouts,545,0.5
Amelia Rivera,CAT100,Peach,25,4
Amelia Rivera,CAT31,Grapefruit,70,0.5
Amelia Rivera,CAT89,Pear,81,0.5
Amelia Rivera,CAT15,Banana,79,0.5
Amelia Rivera,CAT105,Turnip,310,0.2
Amelia Rivera,CAT41,Pomegranate,21,1
Dominic Ross,CAT38,Spinach,35,3
Dominic Ross,CAT17,Potato,35,3
Dominic Ross,CAT32,Lychee,35,2
Dominic Ross,CAT48,Zucchini,35,6
Dominic Ross,CAT29,Cauliflower,35,8
Dominic Ross,CAT55,Pineapple,35,2
Dominic Ross,CAT78,Green Bean,35,2
Dominic Ross,CAT77,Ugli Fruit,35,5
Dominic Ross,CAT23,Miracle Fruit,35,25.3
Dominic Ross,CAT51,Cucumber,35,2
Cooper Nelson,CAT41,Pomegranate,19,1
Cooper Nelson,CAT51,Cucumber,32,1
Cooper Nelson,CAT64,Blueberry,113,1
Cooper Nelson,CAT45,Apricot,57,1
Cooper Nelson,CAT81,Lemon,23,20
Cooper Nelson,CAT94,Peas,23,5
Cooper Nelson,CAT97,Celery,21,2.15
Cooper Nelson,CAT106,Papaya,38,10
Cooper Nelson,CAT30,Onion,17,3
Cooper Nelson,CAT22,Tangerine,16,2.2
Cooper Nelson,CAT71,Raspberry,105,3
Cooper Nelson,CAT91,Bell Pepper,66,1
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT77,Ugli Fruit,58,1
Zoey Carter,CAT81,Lemon,23,3
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT95,Rambutan,85,1
Zoey Carter,CAT97,Celery,21,2
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,3
Zoey Carter,CAT27,Tomato,78,0.5
Zoey Carter,CAT30,Onion,17,2.2
Zoey Carter,CAT47,Starfruit,66,1.5
Zoey Carter,CAT33,Fennel,25,2
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,1
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,2
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT69,Lychee,80,0.3
Zoey Carter,CAT74,Watermelon,72,2.2
Zoey Carter,CAT79,Artichoke,39,1
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,1
Zoey Carter,CAT100,Peach,30,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,3
Zoey Carter,CAT111,Cantaloupe,73,0.5
Owen Wood,CAT79,Artichoke,39,25
Owen Wood,CAT21,Blackberry,69,6
Owen Wood,CAT74,Watermelon,62,3
Owen Wood,CAT53,Radish,39,4
Owen Wood,CAT24,Breadfruit,40,1
Owen Wood,CAT12,Jicama,43,2
Owen Wood,CAT97,Celery,32,1
Owen Wood,CAT81,Lemon,28.5,10
Owen Wood,CAT102,Fig,50,5
Owen Wood,CAT30,Onion,16,3
Owen Wood,CAT31,Grapefruit,70,3
Owen Wood,CAT38,Spinach,49,8
Owen Wood,CAT17,Potato,45,2
Owen Wood,CAT67,Coconut,49,0.5
Owen Wood,CAT11,Kale,50,0.5
Owen Wood,CAT106,Papaya,40,4
Penelope Torres,CAT82,Kiwi,22.9,30
Penelope Torres,CAT94,Peas,25,30
Penelope Torres,CAT107,Persimmon,29.5,10
Penelope Torres,CAT39,Grapes,28,5
Penelope Torres,CAT5523,Strawberry,75,2
Penelope Torres,CAT62,Brussels Sprouts,545,1
Penelope Torres,CAT50,Cranberry,29.5,10
Penelope Torres,CAT46,Guava,68,1
Penelope Torres,CAT64,Blueberry,115,1
Penelope Torres,CAT23,Miracle Fruit,29.5,2
Penelope Torres,CAT41,Pomegranate,21,2
Penelope Torres,CAT4832,Broccoli,33,2
Penelope Torres,CAT17,Potato,45,3
Penelope Torres,CAT57,Mango,55,0.3
Penelope Torres,CAT51,Cucumber,39,1
Penelope Torres,CAT78,Green Bean,37,0.5
Penelope Torres,CAT54,Okra,15,5
Penelope Torres,CAT108,Apple,97,6
Penelope Torres,CAT91,Bell Pepper,69,5
Leo Murphy,CAT112,Rutabaga,49,1
Leo Murphy,CAT106,Papaya,40,12
Leo Murphy,CAT81,Lemon,28.5,5
Leo Murphy,CAT93,Avocado,30.5,5
Leo Murphy,CAT111,Cantaloupe,70,1
Leo Murphy,CAT113,Pomelo,78,0.5
Leo Murphy,CAT30,Onion,16,1.2
Leo Murphy,CAT27,Tomato,80,4
Leo Murphy,CAT73,Mango,75,1
Leo Murphy,CAT75,Prickly Pear,78,1
Leo Murphy,CAT41,Pomegranate,21,2
Leo Murphy,CAT79,Artichoke,39,4
Leo Murphy,CAT55,Pineapple,25,1
Leo Murphy,CAT38,Spinach,49,1
Leo Murphy,CAT69,Lychee,88,0.5
Leo Murphy,CAT74,Watermelon,62,0.5
Leo Murphy,CAT76,White Currant,80,0.5
Leo Murphy,CAT31,Grapefruit,70,0.5
Leo Murphy,CAT17,Potato,45,1
Leo Murphy,CAT44,Tamarillo,82,1
Leo Murphy,CAT89,Pear,81,2
Leo Murphy,CAT99370,Plantain,95,0.5
Leo Murphy,CAT62,Brussels Sprouts,545,1.5
Leo Murphy,CAT104,Soursop,45,1
Leo Murphy,CAT9,Plum,104,0.5
Leo Murphy,CAT84,Kiwano,255,0.6
Leo Murphy,CAT104020,Lime,255,1
Leo Murphy,CAT4832,Broccoli,33,13
Leo Murphy,CAT15,Banana,79,3
Landon Green,CAT107,Persimmon,29.5,6
Landon Green,CAT82,Kiwi,22.9,5
Landon Green,CAT94,Peas,25,5
Landon Green,CAT35,Carrot,112,0.5
Landon Green,CAT37,Orange,112,0.5
Landon Green,CAT110,Yardlong Bean,47,0.5
Landon Green,CAT27,Tomato,80,1
Landon Green,CAT79,Artichoke,39,3
Landon Green,CAT33,Fennel,30,1
Landon Green,CAT5523,Strawberry,75,1
Landon Green,CAT30,Onion,16,1
Landon Green,CAT64,Blueberry,115,1
Landon Green,CAT62,Brussels Sprouts,545,0.5
Landon Green,CAT45,Apricot,56,0.5
Landon Green,CAT51,Cucumber,39,1
Landon Green,CAT78,Green Bean,37,0.5
Landon Green,CAT39,Grapes,28,1
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,2
Zoey Carter,CAT30,Onion,17,6
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,6
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,3
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.1
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.1
Zoey Carter,CAT48,Zucchini,25,1
Zoey Carter,CAT51,Cucumber,32,1
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT53,Radish,38,5
Zoey Carter,CAT62,Brussels Sprouts,525,2
Zoey Carter,CAT17,Potato,36,3
Zoey Carter,CAT69,Lychee,80,0.1
Zoey Carter,CAT5523,Strawberry,90,1
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT79,Artichoke,39,4
Zoey Carter,CAT80,Bok Choy,53,1
Zoey Carter,CAT67,Coconut,44,1
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.01
Zoey Carter,CAT92,Dragonfruit,163,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,6
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT68923,Romanesco,120,0.1
Cooper Nelson,CAT7,Chard,338,2
Cooper Nelson,CAT99370,Plantain,96,1
Cooper Nelson,CAT27,Tomato,78,2
Cooper Nelson,CAT33,Fennel,25,1
Cooper Nelson,CAT35,Carrot,100,2
Cooper Nelson,CAT37,Orange,100,1
Cooper Nelson,CAT53,Radish,38,1
Cooper Nelson,CAT17,Potato,36,1
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT22,Tangerine,16,1
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,5
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,3
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,2
Zoey Carter,CAT69,Lychee,80,0.1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,2
Zoey Carter,CAT75,Prickly Pear,83,0.75
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,3
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT111,Cantaloupe,73,0.5
Zoey Carter,CAT33250,Endive,100,0.3
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,4
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,5
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,3
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.3
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,4
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,7
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
